title,reviews
굿 보스,"



굿 보스

감독
페르난도 레온 데 아라노아
출연
하비에르 바르뎀, 마놀로 솔로, 알무데나 아모르, 셀소 부갈로
개봉
2022.02.10. 스페인
평점






리뷰보기

 페르난도 레온 데 아라노아 감독이 연출한 <굿 보스>는 오랜만에 하비에르 바르뎀이 고향인 스페인으로 돌아가 작업한 작품입니다. 항상 직원들을 가장 먼저 생각하고 가족같이 대해주는 굴지의 저울제조업체인 '블랑코 스케일즈'의 블랑코(하비에르 바르뎀)는 얼마 남지 않은 우수기업상 심사에 온통 신경을 쓰고 있습니다. 회사에서 없어서 안 되는 미랄레스는 아내가 외도를 하고 있는 것을 알고 심지어 그 상대가 회사 내에 있다는 것도 알고 있습니다.   일에 집중을 하지 못하는 것을 확인한 블랑코는 미랄레스 부부의 평화와 재결합을 위해 미랄레스의 아내를 동행 미행(?)하기 까지 합니다. 또한 얼마 전 명퇴 당한 직원은 회사 정문에서 자신의 아이들과 같이 시위를 합니다. 심사날 이전에 이를 해결해야 하는데 상황이 여의치 않게 돌아갑니다. 그런데 이 와중에 인턴인 릴리아나라는 여성이 눈에 들어옵니다. 둘은 첫 눈(?)에 반하게 되고 하룻밤을 보내는데 릴리아나의 정체(?)를 아는 순간 블랑코는 패닉에 빠집니다.   <굿 보스>는 예상한 타이밍과는 전혀 다르게 흘러가는 이야기와 캐릭터를 보는 맛이 있는 작품입니다. 또한 곳곳에 터지는 유머의 타율도 굉장히 좋은 편이고요. 앞서 언급한 예상한 타이밍이라는 것은 예를 들어 블랑코 캐릭터가 겉으로 보기엔 좋은 보스처럼 보이지만 실상은 그렇지 않다는 것이 초반부터 보여질거라 생각했지만 전혀 다른 타이밍에 보이고 그에 따른 이야기와 플롯도 그렇게 진행됩니다.   이 영화의 백미 혹은 딱 한 장면을 뽑으라면 엔딩 쇼트입니다. 블랑코가 무언가를 성취하고 그 성취에 대가를 전시하는 부분에서 벌어지는 긴장감 넘치는 쇼트인데요. 이 장면 또한 제가 예상한 것과 다른 결말을 맺고 있습니다. 어떤 작품은 예상과 다르면 좀 실망스럽기 마련인데 <굿 보스>의 경우는 기분 좋은 배신감(?)이 드는 작품이랄까요?    감독의 전작인 <어 퍼펙트 데이>를 굉장히 흥미롭게 봤는데 이 작품 또한 비슷한 텐션을 가지고 있는 작품으로 보입니다. 그리고 여기에 시대를 대표하는 대배우 하비에르 바르뎀의 명연기까지 더해지니 작품이 더욱 더 풍성해지는 느낌을 받게 되었습니다. 전작인 <에스코바르>에서의 둘의 조합은 조금 아쉬웠는데 이번 작품에선 그 아쉬움을 충분히 벌충한 것 같네요.
"
굿 보스,"
20220211명동역 라이브러리 CGV ART3-G-8서프라이즈 쿠폰3.5/5 ""심사위원이 들이닥치기 전까지 모든 것이 완벽해야 한다!""우수기업상 최종 후보에 오른 '블랑코 스케일즈'는골칫거리 직원들 때문에 수상이 물 건너갈 판이다. 사장 '블랑코'는 이를 해결하기 위해 직접 나서지만그가 개입할수록 상황은 점점 최악으로 치닫게 되고겉 보기에 완벽했던 '굿 보스'의 실체가 밝혀지는데…-네이버 영화- <난해하던 굿 보스의 실체가 마지막에서야 확실히 보이네>이것 역시 난생처음 도전해서 성공한 서프라이즈 쿠폰!! 지금까지 알아도 참여 안 했는데 이젠 적극적으로 참여해야겠다는 다짐!! 지인의 시사회 초대가 있었지만 못 갔었기에 이렇게라도 관람!!영화의 제목대로 굿 보스 블랑코는 제법 좋아 보인다.생각보다 직원들을 챙기는 것 같았고, 생각보다 비폭력적(?)이다.아마도 그렇게 바라보게 만드는 게 이 보스의 가장 큰 장점이겠지. 공정함을 부르짖는 블랑코의 저울 한쪽엔 늘 자신의 이익이 올라가있다. 이렇게도, 저렇게도 해보다가 정 안되겠으면 가차 없이 반대편을 밀어내 버린다. 근데 그래도 별문제가 없다.  보스니까...공정함의 대명사와도 같은 저울 회사가 무대인 것도 그렇고, 기울어진 저울을 결국은 총알의 힘을 빌려 수평을 맞추는 것도 그렇고, 맥없이 끌려다니다가도 마지막엔 역시 보스가 승리한다는 결말도 그렇고 영화가 참 현실적이면서 대놓고 말한다. 이 사회엔 공정함이 없다고... 공정함이 보인다면 그저 공정해 보이는 결과뿐이라고...그래서 웃기고 그래서 무섭다. 감독의 연출과 속없이 웃고 있을 때조차 안톤 시거가 언뜻 비치는 하비에르 바르뎀의 연기가 꽤 잘 어울리는 잘 만든 영화.삶에 찌든 직장인들에겐 어쩌면 공포영화만큼 무서울 영화.결국 가족 같은 회사는 늘 그렇듯...
굿 보스리뷰보기

감독
페르난도 레온 데 아라노아
출연
하비에르 바르뎀, 마놀로 솔로, 알무데...






  
"
굿 보스,"



굿 보스

감독
페르난도 레온 데 아라노아
출연
하비에르 바르뎀, 마놀로 솔로, 알무데나 아모르, 셀소 부갈로
개봉
2022.02.10. 스페인
평점






리뷰보기

 리더란 무엇인가?자기 수하에 있는 사람들을 어르고 달래며 끌고 가는 것이 리더인가?내가 생각하는 리더는큰 방향을 제시하는 사람이다.양 갈래의 길에서 왼쪽, 오른쪽을 정하는 사람, 정하는 역할이 리더이지온갖 일에 오지랖 부리며 참견하는 사람은 아니라 생각한다.좋은 사람이라는 평을 받을 수 있겠지만그런 조직은 와해된다는 걸 직, 간접적 경험으로 봐왔다.주인공이 블랑코 역시 문제 해결을 위해동네 이장님 같은 오지랖과 대화, 설득 등을 통해 해결하려 하지만상황이 나아지는 건 전혀 없다.문제가 해결되는 건이장님 콘셉트를 버리고 비정한 블랑코로 각성했을 때 이뤄진다.균형의 무게라는 건따듯하고 온건한 왼손이 있다면비정하고 강경한 오른손이 있어야 맞춰진다는 역설을 잘 보여준다.그것이 그 총알의 무게일 것이다.쿠키는 없다.3번째 아티스트 배지갈수록 받기가 어려워진다. 
"
굿 보스,"



굿 보스

감독
페르난도 레온 데 아라노아
출연
하비에르 바르뎀, 마놀로 솔로, 알무데나 아모르, 셀소 부갈로
개봉
2022.02.10. 스페인

리뷰보기

 스페인에서 한 풍자하는 페르난도 감독의 제목부터 아이러니를 노린 영화다. 전작 '어 퍼펙트 데이'와 맞먹는 제목이다. 마찬가지로 전작 '에스코바르'에서 함께 했던 하비에르 바르뎀과 다시 한 번 호흡을 맞췄다. 이야기의 설정도 아주 노골적이다. 저울 회사다. 정확한 무게를 재는 회사. 그 회사의 사장이 우수기업상의 심사위원이 닥치기 전에 완벽한 회사를 이끌고 만들어 나가는 이야기다. 물론 희망찬 방향과는 다른 방향으로 말이다.그래선지 사장의 이름부터 구석구석 신경 쓴 것이 보인다. 스페인의 독재자를 모티브로 했을 것 같은 프랑코가 아니라 블랑코다. 그 뿐이 아니다. 규모는 크지 않지만 웬만한 현대의 대기업들이 겪는 문제들이 다 들어 있다. 단지 미니멀화 됐을 뿐이다. 거의 스페인의 회사 풍토나 문제를 요약해서 한 번에 다 보여주는 듯 하다. 물론 이는 다른 나라의 현대 기업들이 겪는 문제들과도 유사하다.또한 기업버전으로 돌렸지만 정치적인 모습으로도 해석될 수 있다. 바로 회사밖에서 1인 시위하는 풍경은 물론 단체들이나 연맹의 나눠먹기, 보여주기식 쇼, 수상, 인맥끼리의 교류 등 은근슬쩍 정치인들이나 정치적으로 할 때 나타나는 관례적인 모습들을 많이 담아냈다. 통계나 실적의 요소도 저울이라는 기가막힌 사물로 풍자화 했다. 다만 의외로 공권력의 모습은 많이 유해졌다. 이는 블랙코메디를 위한 장르적인 톤다운 같다.이와 비슷하게 감독은 생각보다 절제한 듯 하다. 블랙코메디 장르라 하더라도 영화적으로 조금 더 과장하거나 압축할 수 있었지만 현실드라마 같은 요소를 더 강조하려 했다. 차분하고 신사적으로 말이다. 마치 평화시위 하듯 평화적인 풍자를 택한 것이다. 그 점이 전반부의 단점이 될수도 있다. 얼핏 평범한 회사이자 사내 이야기로만 비춰질 수도 있으니까. 하지만 중반부 이후부터는 풍자의 씨뿌리기를 거둬들이면서 확실한 효과를 보고 있다.고로 '굿 보스'는 스페인의 회사문화 풍자 블랙코메디이면서 더 나아가서는 현대 사회와 정치적인 풍자까지도 이끌어내는 작품이라 생각한다. 민감한 부분을 최대한 피하기 위해 미니멀리즘의 방식으로 표현했는지는 몰라도 최소한의 핵심은 다 갖춘 것이 아주 효과적이다. 하비에르 바르뎀의 장르적이지 않은 절제된 섬세한 연기도 오랜만이다. 소소한 디테일과 차이에서 오는 풍자도 신랄하다. 결국 남는 것은 상장과 기록이다. 눈을 가려야 하는 이유다. **어디나 상은 심사위원이 작용할 수 밖에 없다. 운이 필요하다.***인맥 사회는 어디에나 있다. 사실 고도화된 선진국일수록 더 고도화 되어 있다. 얼핏 잘 안보이게.****완벽한 것은 없기에 완벽해 보이는 것이 중요하다.*****결국 모든 것은 쇼의 완성도에 달려 있다.******정치도 그런 쇼중에 하나이다.*******당장 가장 좋아보이는 것을 내세울 뿐이다.********어차피 속사정의 과정은 모를테니까.*********솔직히 그것까지 뒤지지도 않는다. 뒤진다면 누군가 만류할 것이다.**********그것이 대표화된 1인 시위의 장면.***********고야상에 기록적인 노미네이트가 됐다.************저울이 아무리 정확하고 좋아도 저울로 재는 사람이 중요하다.*************한 때 노량진 수산시장에서 자주 증명되었었다.**************하물며 감으로 재는 저울은 더 무섭다.***************1석 3조를 넘어서서 4조 5조인 셈인가.****************공정함과 선의의 허상.*****************목표가 필요하고 경쟁이 필요한 이상 더 어렵다.******************주5일 근무인 것 같다.*******************공과 사는 분리되어야 하지만 분리되기 힘든 부분도 많다.********************그래도 회식 문화는 없다.*********************비용을 아끼기 위한 하청 요소도 없다.**********************법보다 더 가까운 시위. ***********************알고보면 청탁의 우화.************************어딜가나 오피스 스파우즈의 문제들.*************************광고의 본질은 유혹.(구매)**************************굿 보스를 바라보는 직원들의 눈초리.***************************일부러 계속 비춰주는 상의 빈자리 조명.****************************문제 해결을 위해서 자주 회사 밖으로 벗어난다.*****************************내부에서 안 되면 외부에서.******************************갑자기 끼어드는 양자역학. 완벽한 걸 선택하면 완벽하게 되는 것인가.*******************************그래도 해결하려 한다. 방식만 다를뿐.********************************정적의 긴 말. 
"
굿 보스,"
 저울 제조회사인 블랑코 스케일즈가 시(市)에서 주는 우수기업상 최종후보에 올라 실사를 앞둔 가운데, 이 회사의 CEO 블랑코는 제발 심사 전까지 아무 일도 없기를 바랄 뿐이다.하지만 언제나 그럴 때 일이 터지는 법. 일요일에 전 직원을 모아놓고 곧 실사를 나올 것 같으니 모두 열심히 해 보자며 일장 연설을 하는데, 최근 정리해고를 당한 호세가 어린 아들, 딸을 데리고 사무실로 와 다시 한 번 (해고한다고) 말해 보라며 소란을 피운다.아무리 달래도 도통 말을 들은 척도 안 하고 급기야 그는 회사 정문 앞 공유지에 현수막을 내걸고 1인시위에 돌입한다.경찰에 신고도 해 보고, 시장 비서에게 민원도 넣어보지만 다들 딱히 할 수 있는 일이 없다며 호세의 시위를 방치한다.그런 가운데, 아버지로부터 회사를 물려받았을 때부터 거의 동업자처럼 함께 회사를 꾸려온 생산팀 책임자 미랄레스가 부인의 외도를 의심해 제대로 일에 집중을 못 하자, 평소 직원의 마음이 편해야 회사 일도 잘한다는 지론을 가진 블랑코는 이 문제도 자신이 직접 해결하려 한다.하지만, 미랄레스의 부인 오로라에게 직접 찾아가 한마디 했다가 따귀만 맞고, 오로라와 불륜관계인 직원에게 제발 둘 사이를 정리하라고 하지만 도통 말이 먹히질 않는다.한편, 최근에 입사한 미모의 인턴 릴리아나에게 반해 넘지 말아야 할 선을 넘은 후에야 그녀가 자기 동창의 딸임을 알고 기겁한다.젊을 때 여러 일을 경험해 보는 게 좋다며 1달 후에 다른 회사로 이직하라고 말하지만, 릴리아나는 남자친구와 헤어졌다느니, 자기는 계속 이 회사에 일하고 싶다느니 하는 것도 모자라 급기야 블랑코가 집에 없을 때 그의 집에 와 블랑코의 아내에게 아저씨가 나 정규직 전환해 줬다, 심지어 마케팅팀장으로 발령냈다며 선수를 친다.아니 이번에 우수기업상을 받아야 회사 평판도 좋아지고, 시에서 보조금도 받을 수 있을 텐데 불과 9일 동안 여기저기서 일이 뻥뻥 터지자 블랑코는 골치가 아파 어쩌지 못한다.영화 <굿 보스>는 제목과 달리 그리 좋은 상사가 아닌 블랑코의 모습을 통해 위선적인 기업인의 모습을 비꼰다.권오중이 자주 패러디해 우리나라에서도 유명한 하비에르 바르뎀이 사장 블랑코 역을 맡았고, 블랑코가 아빠 친구인 걸 알면서도 그와 위험한 관계를 유지하려는 릴라아나 역은 알무데나 아모르가 맡았다.영화 <굿 보스>는 내달 10일 개봉한다./마이스타 이경헌 기자기사 원문보기 http://www.mystar.ne.kr/archives/9839[마이스타] 큰일 앞두고 드러난 ‘굿 보스’의 실체저울 제조회사인 블랑코 스케일즈가 시(市)에서 주는 우수기업상 최종후보에 올라 실사를 앞둔 가운데, 이 회사의 CEO 블랑코는 제발 심사 전까...www.mystar.ne.kr


굿 보스

감독
페르난도 레온 데 아라노아
출연
하비에르 바르뎀, 마놀로 솔로, 알무데나 아모르, 셀소 부갈로
개봉
2022.02.10. 스페인

리뷰보기

  
"
굿 보스,"
 #성남모란 CGV #예고편- 비상선언- 예고편 하나가 나왔다.올! 근데 언제 개봉하려나.#입장시 문제-좀 짜증났던거.아니 내가 상영시간 12분 전에 도착했는데 매점에 직원이 아무도 없어.7분전  웬 회색 잠바입고 모자쓴 남자가 체온체크,티켓 체크도 안하고 대기줄 선 올리고 쓰윽 그냥 들어가더라.456관 쪽으로.7-8분정도 오가는 사람이 없었는데.화장실갔다가 들어가는건 아닌거같고.5분전..아직까지도 직원이 안보임.3.5분전..하..짜증나서 체온체크하고 큐알찍고 들어옴.그제서야 밖에 어떤 남자 직원 목소리 들림.그리고 상영관에 중년 남자 관객 한 명 들어오고.예고편 끝나고.웬 남자가 두리번거림. 내가 직원이세요?물었더니.큐알체크 하고 들어오셨어요?이러더라.네.그러고 표 보여줬는데..아니 직원이 왜이렇게 늦게 오냐고 ,어떤 사람은 체크도 안하고 들어가던데..도둑관람이거나 하면 어쩌냐 했더니..그에 대해선 별말이 없었...고..계속 큐알체크 하셨냐고만...아..쫌..영화는 잘 봤는데..아오..시간되도 자기들이 안나타나서, 어떤 사람은 이미 몰래 들어갔고.근데.난 기다리다 기다리다 안와서 상영시간 다 되서 체크 다하고 들어왔는데.굳이 또 영화 막 시작하려할때 들어와서 체크했냐고 물어보고 이건 무슨경우야?아짜증나..그리고 뒤에 들어온 그 남자관객한테는 안물어보고 그냥 나갔어.아니 롯데시네마에서도 그런적은 있지만.일괄적으로 티켓이랑 체온체크랑 안에 있는 사람 전부다 양해  구하면서 했단 말이다.근데 이게 뭐냐고..아..짜증나..왜그러냐..관객이 있건 없건..최소 5분전에는 체크하고 들여보내줘야지.하...내가 잘못이 없는데 잘못한 느낌??아..짜증..모란 CGV 한가해서 종종 가는데 왜그냐..진짜..관객들 극장 출입할때 체크 좀 제때 제때 늦지 않게 잘 좀 하길.안찍고 들어가는 사람이나 좀 단속 잘하고., ===========================================================================================================================씁슬하다.어찌저찌 잘 봉합은 했지만결국 나중에 다 곪아터지리라. 위선과 가식으로 맞춰진 저울이 수평일리가 있나. 내 말에 따르던지너도 힘없고 약점 있으니까  나가던지.난 할만큼 했어.겉으론 굿보스지만속엔 여우 100마리가 들어앉아 있는.자기 회사에 해가 되는건 어떻게 해서든이리 굴리고 저리굴려 수평을 만드는.빚을지게해서 배신 못하게하고.어찌보면 직접적인 괴롭힘보다 교묘하게 악랄하게 머리써서 꼼짝 못하게하는누군가에겐 굿보스.누군가에겐 배드 보스인 그. 마지막에 상패가 기울어져 보이는건 위선으로 저울을 맞추던 자신의 비양심 때문이 아닐까..너나 잘하세요. 라고 말해주고싶다.극중 릴리아나 웃는 모습이 이효리가 생각났다.+키이라 나이틀리 
"
굿 보스,"
영화 [굿 보스] 런칭 예고편(한글): 하비에르 바르뎀: 2022.02 : 코미디""심사위원이 들이닥치기 전까지 모든 것이 완벽해야 한다!""우수기업상 최종 후보에 오른 '블랑코 스케일즈'는골칫거리 직원들 때문에 수상이 물 건너갈 판이다. 사장 ‘블랑코’는 이를 해결하기 위해 직접 나서지만그가 개입할수록 상황은 점점 최악으로 치닫게 되고겉 보기에 완벽했던 ‘굿 보스’의 실체가 밝혀지는데…2022.02.10 / El buen patron, The Good Boss, 2021감독: 페르난도 레온 데 아라노아출연: 하비에르 바르뎀, 마놀로 솔로* 정보https://movie.naver.com/movie/bi/mi/basic.naver?code=207480 
"
굿 보스,"
[영화] 굿 보스 후기 - 새하얀 똥 덩어리 (blind big shit)  1. 총 똥의 평형총통 못지않은 저울똥밭에 특화된 권력일가를 이루기 위해서는,총이나 똥도 가리지 않아2. 사면똥가싸질러 놓은 게 많아수습이 힘들 법해도보스가 괜히 보슨가부스럼 짜듯 손쉽게3. 블라인드 저스티스눈 가리고 아웅 하듯모른 척도 능수능란포르투나까지 부려먹는용자 중의 용자, 고용자4. 인생 트로피책임자 노릇조차기념을 위한 연출높이만 찾는 잠식끝없을 내부 장식...영화 #굿보스 후기 #blanco #blind #bigshit #총통 #똥 #저울 #특화 #권력 #족같은 #회사 #친밀 #새하얀 #잠식 #인생 #장식 #Elbuenpatron #TheGoodBoss#blindjustice #decorationlife#specialpower #forced #equilibrium #commemorate#FernandoLeonDeAranoa #JavierBardem #AlmudenaAmor #CelsoBugallo #SoniaAlmarcha #ManoloSolo
"
굿 보스,"
 *영화장르:드라마/코미디 *제작국가:스페인 *관람등급:15세이상관람가 *러닝타임:120분*감독:페르난도 레온 데 아라노아 *출연:하비에르 바르뎀 (블랑코 역),마놀로 솔로 (미랄레스 역) 알문데나 아모르(릴리아나 역)      오스카 데 라 푸엔테(호세 역), 셀소 부가요 (포르투나 역) 소니아 알마르차 , 페르난도 알비주 ,타릭 르밀리 =========================================================================================================[영화-굿 보스 (The Good Boss, El buen patrón, 2021)-예고편]https://tv.kakao.com/v/425870202<굿 보스> 1차 예고편1차 예고편tv.kakao.com[영화내용]""심사위원이 들이닥치기 전까지 모든 것이 완벽해야 한다!"" 우수기업상 최종 후보에 오른 '블랑코 스케일즈'는 골칫거리 직원들 때문에 수상이 물 건너갈 판이다.사장 ‘블랑코’는 이를 해결하기 위해 직접 나서지만그가 개입할수록 상황은 점점 최악으로 치닫게 되고 겉보기에 완벽했던 ‘굿 보스’의 실체가 밝혀지는데…[관심지수]별 넷예고편 보니,겉으로 보기엔 굿 보스지만,사실은<배드 보스>인 직장 상사 이야기.어떤 내용일지 궁금하다,좀 씁쓸한 느낌일듯.
"
굿 보스,"
영화 [굿 보스] 런칭 예고편(한글): 하비에르 바르뎀: 2022.02 : 코미디""심사위원이 들이닥치기 전까지 모든 것이 완벽해야 한다!""우수기업상 최종 후보에 오른 '블랑코 스케일즈'는골칫거리 직원들 때문에 수상이 물 건너갈 판이다. 사장 ‘블랑코’는 이를 해결하기 위해 직접 나서지만그가 개입할수록 상황은 점점 최악으로 치닫게 되고겉 보기에 완벽했던 ‘굿 보스’의 실체가 밝혀지는데…2022.02.10 / El buen patron, The Good Boss, 2021감독: 페르난도 레온 데 아라노아출연: 하비에르 바르뎀, 마놀로 솔로* 정보https://movie.naver.com/movie/bi/mi/basic.naver?code=207480 
"
"1975 킬링필드, 푸난","
 이른바 ‘킬링필드’를 소재로 한 애니메이션 한 편이 개봉을 앞두고 있다. 애니메이션 <1975 킬링필드, 푸난>은 경쾌한 배경음악과 함께 사람들의 일상을 보여준다.하지만 이런 분위기와 상반되게 무장단체 크메르 루주의 전위부대 앙카가 1975년 4월 17일, 수도 프놈펜을 점령해 무려 150만 명이 넘는 이들이 내쫓기는 상황에 놓인다.이들은 미래가 불투명한 채 계속해서 앙카가 시키는 대로 이동할 수밖에 없다.수 많은 사람들이 짐을 바리바리 싸 들고 걸어서 대이동 한다. 심지어 앙카는 외국의 자본주의를 경계해야 한다며 자동차를 시민들의 부숴버린다.앙카는 피난민들에게 혁명에 동참할 것을 강요한다. 그들의 강압으로 사람들은 각자 협동조합에 배치돼 강제노역을 하러 끌려간다.그 과정에서 강을 건너야 하는 상황이 되자 슈의 3살짜리 아들 소반이 갑자기 혼자 반대방향으로 뛰어간다.슈와 남편 쿠온이 뒤따라 갔으나 앙카의 저지로 아이를 찾지 못한 채 그대로 강을 건넌다.한편, 부모와 헤어진 소반은 할머니와 함께 다른 협종조합에 배치된다.앙카는 미국 때문에 제국주의에 물든 ‘신인민’을 용서하고, 새 사람으로 만들어주겠다며 모두 같은 복장과 헤어스타일을 강요하는 등 공산주의를 강요한다.그들은 제국주의를 털어내기 위해 사람들에게 자아비판을 강요한다. 또 곧 공평하고, 정의로운 사회가 열릴 거라며 정작 자신들은 일하지도 않으면서 더 잘 먹는다.아들과 헤어진 슈는 곧 아들을 보러갈 수 있다는 희망으로 누구보다 열심히 일하지만, 몇 달이 지나도 아들과 만나지 못한다.시간이 흐르자 적은 배급량과 고된 노동으로 사람들이 하나, 둘 죽어 나간다. 쿠온의 남동생 툿이 아파서 진료소에 가야하는 상황이 되자, 찬이라는 여자가 진료소에 가봐야 치료도 안 해주고 죽을때까지  방치한다며 자기가 도와주겠다며 자기 아들을 소반의 부모에게 맡긴 후 돈을 챙겨서 어디론가 가더니 통 오질 않는다.자칫 찬이 돌아오지 않으면 소반의 부모가 찬의 아들 림을 먹여 살려야 할 처지가 된다.다행히 찬이 1주일 만에 돌아온다. 하지만 그녀는 브로커를 만나지 못했다며 처참한 몰골로 돌아와서 슈에게 림을 부탁한다.한편, 슈는 아들이 이송된 북쪽으로 이송되자 아들을 찾아보려 애쓴다. 하지만, 소반이라는 이름이 흔하기도 하고, 다들 누군가를 찾는 처지라 아들을 찾기란 쉽지 않다.슈는 그곳에서 여자들이 살기 위해 인간으로서 존엄성까지 내던지는 참담한 현실을 목격하게 된다.시간이 흘러 1978년 8월. 쿠온은 북쪽에서 온 아이가 어린이 캠프의 존재를 알려주자 거기 소반도 있을지 모른다는 생각에 헤어진 아내를 찾아와 함께 소반을 찾으러 떠난다.하지만, 소반을 찾으러 가는 도중 베트남군이 쳐들어 와 고비를 맞는다. 소반과 만난 두 사람은 캄보디아를 떠나 태국으로 가기 위해 여정을 떠난다.그 과정에서 앙카와 마주치자 쿠온이 목숨을 걸고 그들을 유인해 무사히 아들과 아내가 캄보디아를 탈출할 수 있게 돕는다.애니메이션 <1975 킬링필드, 푸난>은 1975년부터 1979년까지 4년여 동안 권력을 휘두른 크메르 루주의 만행을 다룬 프랑스 작품이다.이들은 총 170만 명에서 200만 명에 이르는 시민들을 학살했다. 이 작품에 직접 언급되진 않지만, 당시 이들은 기회주의라는 죄명으로 지식인들과 기술인들을 모조리 죽였다.이 일로 베트남군의 개입으로 크메르 루주가 물러난 지금까지도 캄보디아는 과거보다 후퇴된 삶을 살고 있다.캄보디아의 아픈 역사를 그린 애니메이션 <1975 킬링필드, 푸난>은 오는 27일 개봉한다./마이스타 이경헌 기자기사 원문보기 http://www.mystar.ne.kr/archives/9815[마이스타] 캄보디아의 아픈 역사, 애니메이션으로 탄생이른바 ‘킬링필드’를 소재로 한 애니메이션 한 편이 개봉을 앞두고 있다. 애니메이션 은 경쾌한 배경음악과 함께 사람들의 일상을 보여준다.www.mystar.ne.kr


1975 킬링필드, 푸난

감독
드니 도
출연
베레니스 베조, 루이 가렐
개봉
2022.01.27. 프랑스

리뷰보기

  
"
"1975 킬링필드, 푸난","
애니 [1975 킬링필드, 푸난] 예고편(한글) : 2022.01.27""당신들은 다 빼앗아 갔어. 우리의 삶, 가족, 존엄성까지도""1975년, 캄보디아 수도 프놈펜이 공산주의 무장단체 크메르 루주에 의해 장악된다.평범한 삶을 살던 '슈'의 가족들은 하루아침에 길 위로 내몰리고 피난 중에 3살 아들 '소반'이 없어진다.희망 없는 현실 속에서 모든 걸 포기하려는 순간, '슈'에게 아들을 만날 마지막 기회가 찾아온다.2022.01 / Funan, 2018 / 프랑스 애니메이션감독: 드니 도출연: 베레니스 베조(슈), 루이 가렐(쿠온)*정보https://movie.naver.com/movie/bi/mi/basic.naver?code=176037 
"
355,"
영화 [355] 공식 예고편 : 5명의 여성 에이전트 액션 : 페넬로페 크루즈 :2021:영어: 스릴러세계 평화를 위협하는 악당에 맞서는 여자 스파이들의 이야기2021.01.07 (미국) / The 355감독: 사이먼 킨버그출연: 다이앤 크루거, 페넬로페 크루즈, 제시카 차스테인, 루피타 뇽, 판빙빙, 세바스찬 스탠, 에드가 라미레즈 * 영화 355 정보https://movie.daum.net/moviedb/main?movieId=133360* 영상이 유익하셨다면 '구독'과 '좋아요'를 눌러주세요~ 구독은 큰 힘이 됩니다. ^^영화 [355] 공식 예고편 #2 : 페넬로페 크루즈, 판빙빙, 제시카 차스테인 : 2022.01 
"
355,"
 © 제공: 스타뉴스  '355' 제시카 차스테인, 할리우드 액션퀸 등극 예고 이미지 1제시카 차스테인이 할리우드를 대표하는 액션 퀸으로 거듭날 것으로 기대를 모은다.오는 2월 개봉하는 영화 '355'는 인류를 위협하는 글로벌 범죄조직에 맞서기 위해 전 세계에서 뭉친 최정예 블랙 에이전트 TEAM '355'의 비공식 합동작전을 그린 초대형 액션 블록버스터. 제시카 차스테인은 CIA 요원 '메이스'로 분해 할리우드를 대표하는 액션 퀸으로 거듭날 것으로 기대를 모은다.'인터스텔라', '마션' 등 장르 불문, 캐릭터 불문 팔색조 매력을 뽐내며 독보적인 필모그래피를 쌓고 있는 제시카 차스테인은 '355'에서 미션을 위해 악착같이 달려드는 CIA 요원 '메이스' 역으로 몸 사리지 않는 폭발적인 액션을 선보일 예정이다.'본 얼티메이텀', '007 스카이폴'의 스턴트맨이자, '355'에서 TEAM 355 멤버들의 특성에 최적화된 액션 스타일을 고안한 스턴트 코디네이터 제임스 오도넬은 격한 싸움과 클라이밍 액션에 대한 투지를 불태운 제시카 차스테인과 함께 주변 환경을 자유자재로 활용하는 '메이스' 캐릭터를 제2의 '제이슨 본', '제임스 본드'로 탄생시켰다고 전했다. 제시카 차스테인 또한 실제로 항구에서 이루어지는 추격 신에서 크레인을 타고 높은 곳에 올라 망설임 없이 뛰어내리고, 총을 들고 파리의 거리를 내달리는 등 많은 장면을 스턴트 대역 없이 직접 소화하며 액션에 대한 넘치는 열정을 표출한 것으로 알려졌다.한편, '355'는 오는 2월 관객들을 찾아온다.김나연 기자 ny0119@mtstarnews.com 



355

감독
사이먼 킨버그
출연
다이앤 크루거, 페넬로페 크루즈, 제시카 차스테인, 루피타 뇽, 판빙빙
개봉
미국, 중국

리뷰보기



"
355,"
the 355 후기 - No Brand Justice, 보호 타격... -1. 사이와 차이모르기 쉬운 사이라고 해서몰라도 되는 관계는 아니다0-a. team vs bloke살리려고 하는 팀과죽여도 상관없을 놈?0-b. 안정 (安定)이율배반의 단어상대적이게 되나1. 安 (宀 + 女 / now)집은 여자가 지켜?달라진 바깥 사정2. 定 (宀 + 正 / old)발만 들여도옳다구나 야?3. 슛슛, 슝셀프 에어플레인바잉 맨스플레인4. 보호의 타격누가 뭐라든지당할 명분...덧. noname mace이별을 가장한진정한 추격전부패한 세상에치켜들 노네임...protection blow #Identify #training#noname #mace #disguised #partingtrue chase#사이 #차이 상대적 #팀 #놈#안정 #이율배반셀프 에어플레인 바잉 맨스플레인 airplane #mansplain#부패한 #세상 #진정한 #추격전#노브랜드 #정의 #노네임 #휴머니티#SimonKinberg #Nobrand #Justice#JessicaChastain #DianeKruger #PenelopeCruz #LupitaNyongo #FanBingBing
"
